Time,State Index,Position-Az (Deg),Position-El (Deg),Position-Cl (Deg),Velocity-Az (D/Sec),Velocity-El (D/Sec),Velocity-Cl (D/Sec),Motor-Az (Amps),Motor-El (Amps),Motor-Cl (Amps),Target Error-Az (Deg),Target Error-El (Deg),Target Error-Cl (Deg),Sensor-Y-Tilt El(Deg),Sensor-X-Tilt Cl(Deg),Ref Error-Az (Deg),Ref Error-El (Deg),Ref Error-Cl (Deg),Display AGC,Background AGC,El Joint Angle,Cl Joint Angle,Sensor-Z-Enc Rel (Deg),Sensor-Z-Enc Total (Deg),Receiver Freq,Antenna Latitude (Deg),Antenna Longitude (Deg),Az Tracking Delta (Deg),El Tracking Delta (Deg),Cl Tracking Delta (Deg),Tracking,Targeting,Searching,Block Zone,Appr.Block Zone,Init.Done,Unwrap,At Target,Hw Task Time (mSec),Pass LogTime(mSec),Tracker Update_0(mSec)
2459306.188478,6,166.418320,10.059152,-0.005914,0.151244,-0.000843,0.117431,0.189784,-0.464058,0.098616,-0.018158,0.048647,-0.005914,10.007575,0.158848,0.001949,0.001535,0.013210,732,732,9.335243,0.552455,166.510406,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.233000,0.812000,0.218000
2459306.188490,6,166.447266,9.958487,0.001396,-0.115188,-0.064293,-0.100307,-0.136201,0.727431,0.015199,0.010788,-0.052018,0.001396,9.950785,-0.127075,-0.001344,-0.006027,0.019773,732,732,9.956757,0.552455,166.348969,168.997192,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.702000,0.812000,0.365000
2459306.188501,6,166.423447,10.063072,-0.007070,0.166398,0.061240,0.023128,0.066535,-0.304222,0.024923,-0.013031,0.052567,-0.007070,9.999893,-0.386305,0.005538,-0.006038,0.011341,732,732,9.360352,0.558733,166.515869,169.167480,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.054000,0.812000,0.218000
2459306.188513,6,166.450470,9.962866,0.007064,-0.050655,0.081956,0.134456,-0.131845,0.592848,-0.069768,0.013992,-0.047639,0.007064,9.986152,-0.528820,-0.000021,-0.015000,0.011515,732,732,9.906532,0.565011,166.343262,168.991699,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.044000,0.812000,0.216000
2459306.188525,6,166.419739,10.056787,-0.004545,0.037877,-0.026832,0.101339,0.198037,-0.209032,0.077700,-0.016739,0.046283,-0.004545,10.051120,-0.492916,0.002637,-0.007539,-0.001130,732,732,9.335243,0.552455,166.504807,169.156494,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.137000,0.812000,0.215000
2459306.188536,6,166.454117,9.956616,0.002231,-0.214608,0.053708,-0.000495,-0.199277,0.756508,-0.043739,0.017639,-0.053888,0.002231,9.950824,-0.251116,-0.001923,-0.002388,-0.003809,732,732,9.931641,0.552455,166.337799,168.986206,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.650000,0.812000,0.227000
2459306.188548,6,166.420471,10.056014,0.004386,0.134121,0.186264,-0.039893,0.149299,-0.315383,0.208633,-0.016006,0.045509,0.004386,10.071529,0.052278,0.000845,0.007384,-0.012885,732,732,9.379189,0.546177,166.521500,169.172974,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.166000,0.812000,0.321000
2459306.188559,6,166.453613,9.961498,0.013256,-0.076197,-0.014807,-0.047736,-0.200574,0.812977,-0.077174,0.017136,-0.049006,0.013256,10.038261,0.400432,-0.006824,0.008787,-0.016506,732,732,9.981865,0.552455,166.332596,168.980713,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.054000,0.812000,0.215000
2459306.188571,6,166.427277,10.063766,0.005550,0.261002,0.052558,-0.026600,-0.055204,-0.306401,0.063082,-0.009201,0.053262,0.005550,10.130061,0.607728,-0.003778,0.011346,-0.013058,732,732,9.379189,0.546177,166.510468,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.396000,0.812000,0.306000
2459306.188582,6,166.453995,9.972440,0.004082,-0.147827,0.044547,0.006789,-0.287024,0.594368,0.086085,0.017517,-0.038065,0.004082,10.011988,0.387760,-0.011172,0.012289,-0.002159,733,732,9.950478,0.552455,166.332397,168.980713,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.548000,0.812000,0.217000
2459306.188594,6,166.425858,10.059633,-0.001426,0.108290,0.142799,-0.003656,0.025505,-0.473103,0.078364,-0.010620,0.049129,-0.001426,10.130687,0.403182,-0.010068,0.007449,0.001463,732,732,9.347801,0.552455,166.510422,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.279000,0.812000,0.366000
2459306.188606,6,166.453690,9.961427,0.001143,-0.119290,-0.026455,0.061959,-0.204025,0.753433,0.088082,0.017212,-0.049078,0.001143,10.002815,-0.004972,-0.012497,0.002311,0.008653,733,732,9.963036,0.552455,166.321518,168.969727,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.052000,0.812000,0.216000
2459306.188617,6,166.427399,10.059684,-0.001516,0.037210,-0.227679,-0.028517,0.047361,-0.327285,0.042499,-0.009079,0.049179,-0.001516,9.991759,-0.335965,-0.005902,0.007719,0.000864,731,731,9.360352,0.546177,166.515900,169.167480,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.046000,0.812000,0.217000
2459306.188629,6,166.452332,9.962375,0.004980,-0.155451,-0.012149,-0.083887,-0.186508,0.809390,-0.067436,0.015854,-0.048130,0.004980,9.946898,-0.496183,-0.008185,0.005091,-0.004614,732,732,9.937920,0.552455,166.376343,169.024658,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.536000,0.812000,0.306000
2459306.188641,6,166.418747,10.057795,0.006411,0.109309,-0.016209,-0.013110,0.139441,-0.346138,0.032559,-0.017731,0.047290,0.006411,10.059590,-0.549853,0.001943,-0.004860,-0.014362,733,732,9.341522,0.546177,166.510315,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.492000,0.812000,0.367000
2459306.188652,6,166.446457,9.954494,0.012283,0.002548,0.038839,-0.004695,-0.130647,0.984657,0.054592,0.009979,-0.056011,0.012283,9.853460,-0.388301,-0.000497,-0.003393,-0.018001,732,732,9.975586,0.546177,166.332520,168.980713,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.051000,0.812000,0.218000
2459306.188664,6,166.421783,10.070052,-0.000002,0.279846,0.024364,-0.028614,0.007897,-0.296731,0.134297,-0.014694,0.059547,-0.000002,10.091963,0.051738,0.006499,0.006510,-0.029856,731,732,9.360352,0.539900,166.510376,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.381000,0.812000,0.305000
2459306.188675,6,166.446030,9.968338,0.004689,-0.210079,0.023195,-0.169675,-0.075182,0.630388,0.007346,0.009552,-0.042167,0.004689,9.937778,0.382092,-0.000381,0.002533,-0.017509,732,732,9.925362,0.552455,166.403717,169.052124,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.311000,0.812000,0.213000
2459306.188687,6,166.417526,10.063390,-0.006428,0.091773,-0.007836,0.001198,0.191052,-0.332660,0.166942,-0.018951,0.052885,-0.006428,10.094782,0.423108,0.002816,0.006654,-0.012560,731,731,9.372910,0.552455,166.521408,169.172974,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.557000,0.812000,0.375000
2459306.188698,6,166.452240,9.960690,-0.006930,-0.092520,-0.040395,0.083057,-0.115853,0.751406,-0.010974,0.015762,-0.049815,-0.006930,9.946748,0.475709,-0.000263,0.010606,0.003251,732,732,9.969307,0.552455,166.299515,168.947754,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.056000,0.812000,0.219000
2459306.188710,6,166.422424,10.065406,-0.015652,0.040084,0.006563,-0.117722,0.148598,-0.424917,0.141265,-0.014053,0.054901,-0.015652,10.063622,0.357788,0.006536,0.018882,0.011195,731,731,9.398018,0.552455,166.516083,169.167480,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.055000,0.812000,0.216000
2459306.188721,6,166.453217,9.965052,-0.001714,-0.225517,-0.204477,0.042586,-0.263981,0.611941,-0.020589,0.016739,-0.045453,-0.001714,9.969795,0.043125,0.003388,0.011820,0.023212,732,732,9.956757,0.558733,166.348938,168.997192,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.239000,0.812000,0.215000
2459306.188733,6,166.418869,10.061294,-0.011870,0.070902,0.007298,-0.009416,0.153723,-0.444245,0.183476,-0.017609,0.050789,-0.011870,9.984496,-0.212550,0.007004,0.001353,0.013764,731,732,9.310127,0.546177,166.515747,169.167480,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.725000,0.812000,0.346000
2459306.188745,6,166.448990,9.956533,0.003908,-0.165697,-0.050516,-0.011765,-0.106648,0.805305,-0.033427,0.012512,-0.053971,0.003908,9.807118,-0.449244,0.001813,-0.011873,0.006448,733,732,9.937920,0.552455,166.326920,168.975220,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.050000,0.812000,0.217000
2459306.188756,6,166.422318,10.059023,-0.000608,0.072185,0.082552,0.104760,0.057433,-0.428634,0.019403,-0.014160,0.048518,-0.000608,10.096585,-0.538753,0.006430,-0.017817,-0.005182,732,732,9.297577,0.552455,166.521088,169.172974,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.085000,0.812000,0.257000
2459306.188768,6,166.447815,9.962791,0.001773,-0.078502,-0.030015,0.016978,-0.051424,0.790387,-0.016466,0.011337,-0.047713,0.001773,9.937001,-0.435319,-0.000974,-0.023098,-0.009145,732,732,9.912811,0.552455,166.332260,168.980713,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.140000,0.812000,0.220000
2459306.188779,6,166.418228,10.059376,-0.005833,0.187882,0.137921,0.067263,0.277558,-0.471202,0.093698,-0.018250,0.048871,-0.005833,10.047735,-0.134034,0.002868,-0.033719,-0.011028,731,732,9.259911,0.552455,166.515427,169.167480,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.663000,0.812000,0.219000
2459306.188791,6,166.449203,9.956352,0.001061,-0.224124,0.100672,0.070955,-0.196988,0.774913,-0.009533,0.012726,-0.054152,0.001061,10.014928,0.098167,0.001144,-0.030387,-0.006638,732,732,9.912811,0.558733,166.326828,168.975220,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.156000,0.812000,0.285000
2459306.188803,6,166.423996,10.061608,-0.000449,0.124726,0.051617,0.016699,0.037724,-0.295405,0.132900,-0.012482,0.051104,-0.000449,10.063419,0.354717,0.005462,-0.030859,-0.010860,732,732,9.303856,0.546177,166.510147,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.075000,0.812000,0.218000
2459306.188814,6,166.455475,9.957967,-0.005110,-0.156884,0.075505,-0.104319,-0.223288,0.811070,0.043803,0.018997,-0.052538,-0.005110,9.834564,0.525118,-0.000716,-0.034273,0.002672,733,732,9.937920,0.558733,166.343353,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.079000,0.812000,0.255000
2459306.188826,6,166.424377,10.060559,-0.011742,0.101846,-0.023011,-0.011289,0.082857,-0.381095,0.271546,-0.012100,0.050055,-0.011742,10.148927,0.430166,0.003333,-0.028965,0.008707,732,732,9.379189,0.558733,166.515991,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.533000,0.812000,0.217000
2459306.188837,6,166.450668,9.964119,-0.003272,-0.028818,0.061668,0.040475,-0.089922,0.788699,0.017115,0.014191,-0.046386,-0.003272,9.973331,0.211750,-0.003579,-0.021566,0.018935,733,732,9.931641,0.565011,166.337860,168.986206,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.318000,0.812000,0.405000
2459306.188849,6,166.422119,10.062896,-0.012490,0.194723,-0.065841,0.092103,0.150794,-0.281310,0.146146,-0.014359,0.052391,-0.012490,9.946811,-0.000446,0.002356,-0.016167,0.022367,732,732,9.379189,0.565011,166.510468,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.055000,0.812000,0.218000
2459306.188860,6,166.446136,9.964676,-0.007328,-0.167884,-0.173255,-0.051554,-0.095429,0.812460,0.033003,0.009659,-0.045829,-0.007328,9.996305,-0.398488,0.000142,-0.011979,0.029614,731,732,9.981865,0.571289,166.343628,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.049000,0.812000,0.217000
2459306.188872,6,166.424240,10.066295,-0.005789,0.059886,-0.014828,-0.100308,0.011369,-0.200175,0.024503,-0.012238,0.055790,-0.005789,10.070304,-0.465486,0.005474,-0.009110,0.016552,732,732,9.360352,0.565011,166.515839,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.421000,0.812000,0.214000
2459306.188883,6,166.444916,9.961991,-0.002581,-0.193691,0.011767,0.029642,-0.044317,0.837910,0.075669,0.008438,-0.048513,-0.002581,9.933484,-0.407199,-0.001296,-0.013537,0.015392,732,732,9.944199,0.558733,166.392807,169.041138,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.461000,0.812000,0.379000
2459306.188895,6,166.426544,10.057390,0.000157,0.130475,0.210990,0.003217,0.046464,-0.289465,0.158846,-0.009933,0.046885,0.000157,10.010217,-0.323117,0.005160,-0.009639,-0.001837,732,732,9.360352,0.552455,166.499420,169.151001,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.045000,0.812000,0.213000
2459306.188907,6,166.452515,9.955611,0.000094,-0.222290,0.086705,-0.088571,-0.197068,0.776289,0.145058,0.016037,-0.054893,0.000094,9.958454,0.261388,-0.000618,-0.012387,-0.004756,732,732,9.956757,0.558733,166.338028,168.986206,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.389000,0.812000,0.304000
2459306.188918,6,166.424133,10.054604,0.000012,0.012306,0.183786,0.044956,0.100308,-0.309961,0.113460,-0.012344,0.044099,0.000012,10.080813,0.435738,0.003716,-0.006952,-0.007096,731,731,9.404297,0.558733,166.510620,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.347000,0.812000,0.219000
2459306.188930,6,166.452530,9.963742,0.001435,-0.149084,-0.020625,-0.010514,-0.192704,0.813753,0.080924,0.016052,-0.046762,0.001435,9.937411,0.487520,-0.002004,-0.000667,0.004902,731,731,9.963036,0.565011,166.338028,168.986206,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.580000,0.812000,0.373000
2459306.188941,6,166.429626,10.059811,-0.004597,0.236554,0.004307,-0.081117,0.037194,-0.299407,0.030917,-0.006851,0.049306,-0.004597,10.206317,0.444495,0.001937,0.000652,0.007925,731,731,9.435692,0.558733,166.494278,169.145508,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.059000,0.812000,0.216000
2459306.188953,6,166.448975,9.964633,0.000970,-0.096816,-0.027169,0.039283,-0.234873,0.753000,0.002591,0.012497,-0.045872,0.000970,9.934700,0.364577,-0.005452,0.004382,0.016650,732,732,9.975586,0.565011,166.393021,169.041138,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.045000,0.812000,0.215000
2459306.188964,6,166.421310,10.061051,-0.004860,-0.019802,-0.115364,-0.056998,0.170797,-0.455444,0.099680,-0.015167,0.050547,-0.004860,10.066543,0.022746,-0.002877,0.004631,0.018201,731,731,9.360352,0.565011,166.488449,169.140015,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.235000,0.812000,0.214000
2459306.188976,6,166.442108,9.955809,0.008971,-0.169971,-0.204877,0.037676,-0.137392,0.804884,-0.118926,0.005630,-0.054696,0.008971,9.951367,-0.288211,-0.010377,0.001844,0.017031,732,732,9.956757,0.558733,166.381973,169.030151,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.724000,0.812000,0.344000
2459306.188988,6,166.414780,10.057262,-0.001282,0.123965,0.040075,-0.119247,0.096767,-0.218791,0.079224,-0.021698,0.046758,-0.001282,10.039670,-0.530213,-0.005034,-0.001304,-0.000132,731,731,9.404297,0.552455,166.516113,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.045000,0.812000,0.218000
2459306.188999,6,166.447433,9.968533,0.008288,-0.177891,-0.116034,0.040729,-0.127628,0.763623,0.026680,0.010956,-0.041972,0.008288,10.007951,-0.552186,-0.009413,-0.007591,-0.005190,732,732,9.950478,0.558733,166.321472,168.969727,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.049000,0.812000,0.216000
2459306.189011,6,166.421738,10.062815,0.009201,0.152807,0.096047,-0.034895,0.133762,-0.344860,0.074484,-0.014740,0.052310,0.009201,10.181887,-0.346810,-0.004315,-0.005919,-0.013203,732,732,9.335243,0.552455,166.510223,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.156000,0.812000,0.214000
2459306.189022,6,166.444244,9.960622,0.010201,-0.082672,-0.049703,0.021528,-0.227677,0.685665,0.029510,0.007767,-0.049883,0.010201,10.011161,-0.177061,-0.010791,-0.003562,-0.020054,732,732,9.963036,0.552455,166.392960,169.041138,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.632000,0.812000,0.223000
2459306.189034,6,166.416336,10.059085,0.001548,0.170733,0.156128,-0.004991,0.170259,-0.223246,0.120660,-0.020142,0.048580,0.001548,10.091478,0.209762,-0.004556,-0.001875,-0.019548,732,732,9.354073,0.552455,166.521317,169.172974,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.106000,0.812000,0.264000
2459306.189046,6,166.451385,9.958571,0.006726,-0.056766,0.008359,-0.073656,-0.170686,0.750872,0.036992,0.014908,-0.051933,0.006726,9.957900,0.532150,-0.000590,-0.005638,-0.006712,732,732,9.931641,0.565011,166.337906,168.986206,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.044000,0.812000,0.217000
2459306.189057,6,166.426147,10.055499,-0.010167,0.286360,0.148151,-0.076844,0.099953,-0.353050,0.162493,-0.010330,0.044994,-0.010167,10.019787,0.556622,0.011952,0.000668,0.000471,732,732,9.379189,0.558733,166.537979,169.189453,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.063000,0.812000,0.217000
2459306.189069,6,166.454941,9.961312,-0.004239,-0.156172,-0.112125,0.092526,-0.077697,0.549124,-0.017452,0.018463,-0.049192,-0.004239,9.947758,0.488648,0.007747,0.000805,0.022818,732,732,9.969307,0.565011,166.343582,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.529000,0.812000,0.216000
2459306.189081,6,166.423767,10.067045,-0.008947,0.095927,0.000673,-0.021810,0.100088,-0.425576,0.157163,-0.012711,0.056540,-0.008947,10.137333,0.189909,0.010587,0.002938,0.024079,732,732,9.379189,0.565011,166.510498,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.296000,0.812000,0.364000
2459306.189092,6,166.448914,9.959803,0.000732,-0.280261,-0.027257,-0.081792,-0.204755,0.759424,-0.045877,0.012436,-0.050702,0.000732,9.920134,-0.129395,0.007542,-0.005089,0.017974,733,732,9.956757,0.558733,166.414902,169.063110,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.049000,0.812000,0.217000
2459306.189103,6,166.422592,10.050343,-0.006864,0.201749,-0.090435,-0.054958,0.164868,-0.208486,0.115335,-0.013885,0.039838,-0.006864,9.920257,-0.443777,0.015013,-0.009682,0.011233,732,732,9.379189,0.552455,166.516037,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.076000,0.812000,0.215000
2459306.189115,6,166.447784,9.957920,0.007168,-0.189438,-0.010880,-0.160317,-0.165794,0.865128,-0.052201,0.011307,-0.052585,0.007168,9.867324,-0.488791,0.007438,-0.007566,0.009493,732,732,9.963036,0.558733,166.332550,168.980713,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.411000,0.812000,0.220000
2459306.189126,6,166.422211,10.060405,-0.007683,0.124836,0.006885,-0.041034,0.103119,-0.308745,0.149868,-0.014267,0.049900,-0.007683,10.198279,-0.535195,0.012362,-0.004616,-0.003102,731,732,9.354073,0.558733,166.515854,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.495000,0.812000,0.380000
2459306.189138,6,166.456848,9.962496,0.003478,-0.133023,0.156437,-0.024427,-0.125619,0.836131,-0.045711,0.020370,-0.048009,0.003478,9.842844,-0.349791,0.002908,-0.015055,-0.000640,732,732,9.950478,0.565011,166.332458,168.980713,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.083000,0.812000,0.217000
2459306.189150,6,166.426132,10.068865,-0.006613,0.230374,0.003924,-0.019245,0.053829,-0.301203,0.106349,-0.010345,0.058360,-0.006613,9.997945,0.112462,0.001666,-0.018459,-0.000568,731,731,9.347801,0.558733,166.510284,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.079000,0.812000,0.217000
2459306.189161,6,166.450287,9.966735,0.000751,-0.064944,-0.045705,-0.031649,-0.099714,0.580943,0.061443,0.013809,-0.043770,0.000751,9.860423,0.577612,-0.007884,-0.023574,0.007709,733,732,9.906532,0.565011,166.321259,168.969727,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.434000,0.812000,0.304000
2459306.189173,6,166.421402,10.064677,-0.004166,0.058587,0.116518,0.015152,0.108793,-0.382906,0.115584,-0.015076,0.054173,-0.004166,10.103823,0.447523,-0.005225,-0.020966,0.005377,733,732,9.341522,0.552455,166.515793,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.549000,0.812000,0.359000
2459306.189184,6,166.447586,9.961747,0.004105,-0.224660,-0.115831,-0.088855,-0.073198,0.729724,0.008890,0.011108,-0.048758,0.004105,9.972209,0.531118,-0.010703,-0.017066,0.008641,732,732,9.937920,0.558733,166.332413,168.980713,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.053000,0.812000,0.214000
2459306.189196,6,166.423843,10.058279,0.005230,0.167554,0.058168,-0.020392,0.013860,-0.463421,0.068120,-0.012634,0.047774,0.005230,10.092166,0.256645,-0.001430,-0.016962,0.005641,732,732,9.360352,0.552455,166.515884,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.096000,0.812000,0.216000
2459306.189207,6,166.447693,9.951984,0.010693,-0.177114,-0.163320,0.044935,-0.195360,0.743999,-0.029018,0.011215,-0.058520,0.010693,10.003366,-0.079645,-0.000754,-0.010159,0.004937,732,732,9.956757,0.558733,166.360031,169.008179,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.203000,0.812000,0.220000
2459306.189219,6,166.420502,10.055534,0.002149,0.270920,0.041015,-0.054641,0.068584,-0.294701,0.156801,-0.015976,0.045030,0.002149,9.988452,-0.224418,0.008855,-0.007215,-0.005814,731,732,9.354073,0.546177,166.532364,169.183960,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.695000,0.812000,0.337000
2459306.189231,6,166.452393,9.954300,0.010978,-0.085811,-0.029579,0.003095,-0.228919,0.828776,-0.015683,0.015915,-0.056205,0.010978,9.882750,-0.543532,0.003667,-0.012427,-0.009661,733,732,9.975586,0.552455,166.404037,169.052124,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.905000,0.812000,0.479000
2459306.189242,6,166.419083,10.061070,0.004682,0.209909,0.091594,-0.002779,0.166032,-0.316575,0.171949,-0.017395,0.050566,0.004682,10.072532,-0.553002,0.003325,-0.010006,-0.023609,732,732,9.335243,0.546177,166.521255,169.172974,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.040000,0.812000,0.213000
2459306.189254,6,166.448181,9.962295,0.006599,-0.191752,0.008232,0.037816,-0.097916,0.799998,0.002823,0.011703,-0.048210,0.006599,9.968265,-0.259651,-0.007027,-0.007389,-0.027451,732,732,9.963036,0.552455,166.338013,168.986206,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.376000,0.812000,0.303000
2459306.189266,6,166.424866,10.066182,-0.004323,0.177565,0.083699,0.026093,0.147668,-0.283708,0.047382,-0.011612,0.055677,-0.004323,9.960810,-0.111764,-0.007359,-0.002366,-0.021917,732,732,9.354073,0.552455,166.499359,169.151001,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.628000,0.812000,0.220000
2459306.189277,6,166.453079,9.964797,-0.002603,-0.156800,-0.006096,-0.015370,-0.094987,0.803586,0.017491,0.016602,-0.045708,-0.002603,9.836048,0.145868,-0.017600,-0.006346,-0.005976,731,732,9.969307,0.565011,166.327026,168.975220,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.199000,0.812000,0.350000
2459306.189288,6,166.426544,10.064388,-0.011268,0.180913,0.202962,0.058134,-0.027594,-0.380598,0.089222,-0.009933,0.053884,-0.011268,9.905916,0.552004,-0.013694,-0.008183,0.005266,732,732,9.385468,0.558733,166.505020,169.156494,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.039000,0.812000,0.212000
